Machine,NumberOfSections,TimeDateStamp,AddressOfEntryPoint,ImageBase,NumberOfSectionNames,Entropy
332,4,1335515320,6970,4259840,4,4.172907874208653
332,6,1212820149,427070,65536,6,7.872021761020314
332,4,1331642813,4641,4194304,4,3.8567195956041633
332,7,1337989170,6000,4194304,7,6.297900601241233
332,4,1326871294,5604,4194304,4,4.630502337214394
332,6,1303630922,4096,4194304,6,7.3817894083601985
332,5,1333985852,77738,1677721600,5,6.071927543359225
332,4,1300731694,5368,4194304,4,4.404053826256952
332,4,1319571264,787256,4259840,4,5.966361133712607
332,4,1326871294,5276,4194304,4,4.630756155663877
332,4,0,5616,4194304,4,4.195678287653715
332,4,1330803002,95442,4194304,4,7.608063466142704
332,3,1303612651,55440,4194304,3,6.4830146113995575
332,4,1343807577,5728,4194304,4,7.619458301008549
332,4,1343201631,5560,4194304,4,7.638812410319216
332,4,1344630696,5776,4194304,4,7.421432053956387
332,2,123,574374,4194304,2,7.122598184594619
332,4,1343592957,5464,4194304,4,7.728078870610916
332,4,1136927116,52572,4259840,4,4.871307138397844
332,9,1335092598,109808,4194304,9,6.210915801600572
332,5,1333755894,77738,1677721600,5,6.073543705168632
332,5,1335900359,8020,4259840,5,4.883129240456933
332,4,1305462840,7656,4194304,4,4.369297387164796
332,5,1333758018,77738,1677721600,5,6.073295045160265
332,4,0,4292,4194304,4,7.4219635036845935
332,4,1333707682,5619,4259840,4,3.9232512446288865
332,5,1333985852,77738,1677721600,5,6.07191844328576
332,5,1343378911,19216,4194304,5,7.2473996853842575
332,4,1335608472,6523,4259840,4,4.164421196480964
332,8,1342265992,5248,4194304,8,4.601708518229864
332,4,1343414552,5544,4194304,4,7.782887619691871
332,4,1335210826,7014,4259840,4,4.197134843637295
332,4,1344630696,5776,4194304,4,7.420696744633348
332,4,0,5380,4194304,4,4.595845264342694
332,6,1213802687,427070,65536,6,7.873097360505784
332,4,1333707682,5619,4259840,4,3.9244364982775677
332,4,1344630696,5776,4194304,4,7.421294717459028
332,5,1333758488,77738,1677721600,5,5.852308065099839
332,4,1319571264,787448,4259840,4,5.965631774330132
332,9,1335111628,109808,4194304,9,6.2108500323192875
332,4,1342527051,6292,4194304,4,4.5717477229208825
332,5,1333758488,77738,1677721600,5,6.074521949622383
332,4,1334948483,5577,4259840,4,4.107367565585822
332,6,1209743878,427582,65536,6,7.871620290006001
332,6,1334337904,282192,4194304,6,7.3769321620370185
332,4,1307802254,192851,4194304,4,6.950640005208672
332,4,1341255872,6504,4194304,4,4.456860372346264
332,3,1305971022,40184,4194304,3,5.761175904251196
332,4,1342207595,6355,4194304,4,4.666801951966718
332,4,1332360683,76357,4259840,4,4.2641361061484915
332,4,1304906909,26205,4194304,4,5.769014627258888
332,6,1200742254,428606,65536,6,7.86999087222587
332,4,1334258817,5549,4259840,4,4.462636666821988
332,4,1342527051,6292,4194304,4,4.5719765290525025
332,4,1341495409,6248,4194304,4,4.470653573681822
332,4,1332675903,76137,4259840,4,4.282241035619412
332,4,1326871294,5596,4194304,4,4.532203584237978
332,6,1213897396,426558,65536,6,7.8737822708733916
332,5,1412656823,12514,4194304,5,1.4644040078586629
332,4,0,4292,4194304,4,7.420514171821624
332,4,1332576541,76217,4259840,4,4.283739708356333
332,4,1333570409,5873,4259840,4,4.614403807184786
332,3,1303612651,55440,4194304,3,6.478118161568121
332,8,1342327215,5248,4194304,8,4.601727605463555
332,7,1347909800,124048,4194304,7,5.850896536571678
332,4,1334914772,5536,4259840,4,4.106795747349953
332,5,1317481447,65018,1677721600,5,5.958364665801762
332,4,1332535995,76217,4259840,4,4.284704131844803
332,8,1332870024,4640,4194304,8,7.394442061776311
332,5,1335978445,6900,4259840,5,4.8730438812460966
332,4,1336070656,6980,4259840,4,4.8745169157685115
332,5,1345146675,67648,4194304,5,4.945776071760471
332,4,1326871294,5116,4194304,4,4.6308575389756506
332,5,1332444311,4320,4194304,5,7.4382585896655335
332,5,1333985852,77738,1677721600,5,5.84996954369589
332,5,1296353279,177592,4194304,5,6.877234838674567
332,4,1332675903,76137,4259840,4,4.281889730170689
332,4,1344518840,5600,4194304,4,7.431164872728004
332,4,1319571264,789732,4259840,4,5.040870142182434
332,6,1212820501,427070,65536,6,7.87225772810253
332,10,1333300991,5120,4194304,10,6.280459625435456
332,4,1342207595,6355,4194304,4,4.666973878963358
332,4,1332842084,7227,4259840,4,4.040889572961529
332,4,1332966487,6469,4259840,4,4.614123314850627
332,10,1333293695,5120,4194304,10,6.230180457924721
332,3,1333456838,4720,4194304,3,7.356598181198105
332,4,1345643715,7008,4194304,4,7.547229064224149
332,6,1334557520,282720,4194304,6,7.327420568810997
332,6,1334609415,347088,4194304,6,6.441645653976149
332,4,1343555000,5432,4194304,4,7.6528786313967725
332,7,1324730044,123319,4194304,7,7.456136552835471
332,5,1333758254,77738,1677721600,5,6.078452217024929
332,4,1332535995,76217,4259840,4,4.284751246526993
332,4,1341382817,6328,4194304,4,4.519166458385159
332,4,1333397172,6137,4259840,4,4.618190915741165
332,4,1326871294,5540,4194304,4,4.631243466451687
332,4,1332576541,76217,4259840,4,4.283095454644507
332,4,1304906909,26205,4194304,4,5.828151020850916
332,4,1343160515,5560,4194304,4,7.639998496341217
332,4,1343718681,5592,4194304,4,7.731240696203692
332,4,1341523794,6096,4194304,4,4.598016338006062
332,4,1326871294,5356,4194304,4,4.510259221063273
332,4,1332576541,76217,4259840,4,4.278752894019813
332,7,1337995209,6000,4194304,7,6.297939274298427
332,4,1335851071,9296,4194304,4,6.6716455544803965
332,4,1335398431,110208,4194304,4,6.684024067352052
332,4,1367691880,8356,4194304,4,6.188520263114409
332,7,1337959212,6000,4194304,7,6.298457792149087
332,4,1331408674,4637,4194304,4,4.164915465463023
332,4,1343373741,5528,4194304,4,7.805185263582178
332,12,1339891288,4096,4194304,12,4.847136868030441
332,4,1343908395,5616,4194304,4,7.621819077309949
332,4,1334326819,111632,4194304,4,6.744355716570102
332,3,1300023900,37139,4194304,3,5.767941692981205
332,4,1305597539,127207,4194304,4,7.119736735987126
332,4,1333306672,6109,4259840,4,4.614011997462889
332,8,1342298396,5248,4194304,8,4.601723059850719
332,4,1331800726,87064,4194304,4,4.008760124899544
332,4,1344692537,5968,4194304,4,7.408686160335284
332,4,1335421265,110208,4194304,4,6.68584348255934
332,4,1343676558,5528,4194304,4,7.729892499008322
332,3,1294979457,33620,4194304,3,5.246713526865413
332,4,1344502417,5584,4194304,4,7.431246724338851
332,4,1334688361,5338,4259840,4,4.091853945554467
332,4,1333436105,6145,4259840,4,4.6176311523206515
332,4,1336042890,5568,4194304,4,5.829529729739514
332,4,1331931721,83039,4259840,4,4.30192451156436
332,4,1343397334,5528,4194304,4,7.806739806898064
332,8,1336941911,6407,4194304,8,5.616827914787178
332,6,1218282892,457278,65536,6,7.867893694271389
332,4,1332576541,76217,4259840,4,4.284401953018946
332,4,1307802254,192795,4194304,4,6.948682450645489
332,4,1343849227,5728,4194304,4,7.620402272436302
332,3,1137580163,11028,4194304,3,5.555301613085122
332,5,1331491238,4766,4194304,5,4.165168904645218
332,8,1334887223,109760,4194304,8,6.311724132905451
332,4,1326871294,5596,4194304,4,4.5409919330993755
332,4,1319571264,789904,4259840,4,5.039680998544398
332,5,1333760698,77738,1677721600,5,6.078308635031075
332,4,1319571264,775360,4259840,4,5.0117669815971455
332,8,1334917231,109760,4194304,8,6.3135269886665775
332,4,1331844927,87166,4194304,4,4.012007953052277
332,4,1319571264,789572,4259840,4,5.040001165108766
332,5,1335725530,6539,4259840,5,4.846580230551141
332,5,1333755659,77738,1677721600,5,6.082388535822508
332,4,1343555000,5432,4194304,4,7.6508539437043455
332,4,1343718681,5592,4194304,4,7.731216647291335
332,4,1329409810,6180,4194304,4,4.838391704372386
332,4,1334327096,7249,4259840,4,4.536883640268929
332,4,1343978785,5584,4194304,4,7.6194128370037895
332,4,1335291770,7012,4259840,4,4.206703098309927
332,6,1207753199,429630,65536,6,7.869373865985649
332,4,1304906909,26205,4194304,4,5.774370317016693
332,5,1333758254,77738,1677721600,5,6.078494196860456
332,4,1342594396,6292,4194304,4,4.571498583532609
332,6,1213897396,426558,65536,6,7.873778614088025
332,4,1333570409,5873,4259840,4,4.608267038205241
332,4,1333306672,6109,4259840,4,4.6187428130282235
332,4,1333737924,5619,4259840,4,3.923641809873396
332,4,1333436105,6145,4259840,4,4.618458210942152
332,4,1344518840,5600,4194304,4,7.431280259588913
332,4,1332407685,76383,4259840,4,4.26345501523082
332,4,1332675903,76137,4259840,4,4.2807053586459265
332,4,1342207595,6355,4194304,4,4.667841315517398
332,3,1306148167,5745,715128832,3,nan
332,6,1213803033,427070,65536,6,7.872274432948942
332,4,1333397172,6137,4259840,4,4.617836806630486
332,4,1332407685,76383,4259840,4,4.263407418576092
332,6,1334659815,347088,4194304,6,6.441993418270536
332,4,1342376926,6355,4194304,4,4.600875319541547
332,6,1213802002,427070,65536,6,7.871999876022091
332,4,1342898149,5656,4194304,4,7.632182753055967
332,7,1334679903,347088,4194304,7,6.40239678476821
332,5,1333759195,77738,1677721600,5,6.076650030876881
332,4,1307802254,192827,4194304,4,6.94971479057596
332,4,1331642813,4641,4194304,4,3.8563235803058076
332,3,1333531222,4720,4194304,3,7.329753994408117
332,5,1333755894,77738,1677721600,5,6.073575191776948
332,6,1213801658,427582,65536,6,7.870238311942691
332,8,1342146089,5360,4194304,8,5.165911690321105
332,5,1333760698,77738,1677721600,5,6.078341526202648
332,4,1334737687,5410,4259840,4,4.091799298848342
332,4,1133418642,70468,4259840,4,4.805126082180992
332,4,1335384052,110208,4194304,4,6.684472236693751
332,5,1334269258,78219,1694498816,5,5.881088027588245
332,4,1352836617,5012,4194304,4,4.201932139950287
332,5,1332601213,4128,4194304,5,7.205190026421107
332,5,1333761802,77738,1677721600,5,6.076228945176227
332,4,1343811892,20799,4194304,4,7.190691844334544
332,4,0,4106,4194304,4,4.416192262890116
332,4,1331408674,4637,4194304,4,4.163892673827043
332,4,1297433515,59086,4194304,4,5.830084200443798
332,4,1319571264,789732,4259840,4,5.040880515234945
332,4,1326871294,5540,4194304,4,4.63120523365952
332,4,1343849227,5728,4194304,4,7.619304359942555
332,4,1304906909,26205,4194304,4,5.768613587946548
332,4,1343718681,5592,4194304,4,7.730890380931041
332,4,1331844927,87166,4194304,4,4.010072848676982
332,6,1206677328,428606,65536,6,7.870495130193547
332,5,1334922561,78682,1694498816,5,6.12436551233605
332,7,1326821167,80451,4194304,7,6.62158355609453
332,4,1344630696,5776,4194304,4,7.420349283467674
332,8,1342194033,5264,4194304,8,4.606427199846683
332,8,1342280463,5248,4194304,8,4.6053976587792445
332,4,1331895011,4160,4194304,4,7.523490677427189
332,4,1344542973,5648,4194304,4,7.4340701256782875
332,5,1335786759,6517,4259840,5,4.846794102041747
332,4,1342207595,6355,4194304,4,4.668505844380469
332,4,1334289004,271584,4194304,4,7.574468535070683
332,4,1332087689,83269,4259840,4,4.307465333136758
332,6,1301029282,4649,4194304,6,4.808202833109306
332,4,1331844927,87166,4194304,4,4.00840399232492
332,1,0,162182,4194304,1,7.999522655057634
332,9,1334940053,109808,4194304,9,6.2110326391495025
332,4,1304906909,26205,4194304,4,5.768032313150284
332,3,1351107787,13390,4194304,3,7.987614340541327
332,4,1336654848,5104,4194304,4,5.45375495209907
332,4,1344581633,5680,4194304,4,7.405443102216971
332,6,1214109009,429118,65536,6,7.85896912108987
332,5,1325124480,79418,1677721600,5,6.0901477504120365
332,6,1339791514,98338,4194304,6,6.699103412818121
332,4,1341523794,6096,4194304,4,4.606044769522655
332,5,1333985043,77738,1677721600,5,5.861518448643404
332,4,1344755412,5952,4194304,4,7.398838458792123
332,4,1335109490,7354,4259840,4,4.179628706954838
332,4,1344630696,5776,4194304,4,7.421225866503054
332,5,1343378911,19216,4194304,5,7.247120593289752
332,4,1333528845,6103,4259840,4,4.618876504143097
332,4,1326871294,5500,4194304,4,4.630907264026952
332,5,1407506942,6622,4194304,5,nan
332,7,1338029998,6000,4194304,7,6.2980370606978955
332,5,1333761802,77738,1677721600,5,6.076125116674397
332,6,1213802347,427582,65536,6,7.87147772091354
332,8,1342124431,5360,4194304,8,5.164457601178278
332,4,1335469004,7002,4259840,4,4.164592853265083
332,9,1305524318,4096,4194304,9,5.97469327308875
332,4,1319571264,775452,4259840,4,5.007726786436946
332,4,1335391320,110208,4194304,4,6.683842107874409
332,4,1335379208,6976,4259840,4,4.206730381010284
332,4,1340783524,5560,4194304,4,4.55011453143198
332,4,0,5124,4194304,4,4.225381065440317
332,4,1345751731,7136,4194304,4,7.481872972913448
332,4,1331754463,92382,4194304,4,4.041115602828024
332,6,1204303848,429118,65536,6,7.8682127888254545
332,4,1332274738,82849,4259840,4,4.299303283807804
332,4,1344692537,5968,4194304,4,7.407114584868173
332,6,1207753199,429630,65536,6,7.869367489617076
332,4,1336647724,5104,4194304,4,5.459406004728457
332,4,1297997552,192624,4194304,4,6.945907328871401
332,5,1333760698,77738,1677721600,5,6.078323024833721
332,5,1335808610,6533,4259840,5,4.846750949218123
332,4,1342552538,6260,4194304,4,4.569056714372417
332,8,1334814490,109696,4194304,8,6.312676766424339
332,4,1333619166,5927,4259840,4,4.615006596376061
332,6,1334533809,282192,4194304,6,7.376920505134703
332,4,1334914772,5536,4259840,4,4.101325929511312
332,4,1300731694,5572,4194304,4,4.40412226901185
332,3,1333488247,4720,4194304,3,7.336581915343048
332,4,1342787387,5704,4194304,4,7.634458883083387
332,4,1332360683,76357,4259840,4,4.263247572610046
332,5,1333985584,77738,1677721600,5,6.082323928398619
332,5,1333758018,77738,1677721600,5,6.073303637253003
332,8,1342351197,5248,4194304,8,4.604084609334658
332,8,1342262392,5248,4194304,8,4.605408558964122
332,4,1335109490,7354,4259840,4,4.181129485900263
332,4,1344608860,5744,4194304,4,7.418447457657837
332,8,1334728220,332976,4194304,8,6.55802270039272
332,5,1333758254,77738,1677721600,5,6.078474088750959
332,4,1343811892,20799,4194304,4,7.189688890427643
332,12,1339830159,4096,4194304,12,4.8456552647205875
332,3,1297643496,39643,4194304,3,7.642438267981721
332,5,1342736488,5088,4194304,5,5.479335993729132
332,4,1332087689,83269,4259840,4,4.307641835747144
332,4,1333306647,6021,4259840,4,4.6164822530591
332,4,1334989131,5357,4259840,4,4.104374866885884
332,4,1331376535,4609,4194304,4,3.707003501878036
332,4,1331321630,4564,4194304,4,3.7058382511899537
332,3,1208112261,45030,4194304,3,4.533479788807769
332,6,1212822663,427582,65536,6,7.871887262474759
332,4,1342207595,6355,4194304,4,4.6658902486058285
332,5,1333759195,77738,1677721600,5,6.076507833229138
332,5,1332001271,4976,4194304,5,7.571057769005284
332,4,1342295985,6339,4194304,4,4.599910871353684
332,4,1343935512,5616,4194304,4,7.621594066842274
332,5,1331949835,83722,1677721600,5,6.144039567487288
332,4,1319571264,789420,4259840,4,5.039937673486505
332,4,1335592914,110272,4194304,4,6.688121934658719
332,7,1338018111,6000,4194304,7,6.297828864139458
332,4,1302935608,5852,4194304,4,4.631040487996623
332,4,1343891857,5664,4194304,4,7.6179854417441675
332,4,1333436105,6145,4259840,4,4.618733620548843
332,4,1402861995,11281,4194304,4,5.154570862674898
332,4,1343718681,5592,4194304,4,7.731136341107086
332,4,1336033167,6708,4259840,4,4.8681757278553235
332,4,1341586878,30406,4194304,4,7.226335279232073
332,4,1333049654,6519,4259840,4,4.621184295533392
332,5,1342728155,5088,4194304,5,5.4793548477506535
332,4,1341495409,6248,4194304,4,4.470979332567447
332,5,1333759195,77738,1677721600,5,6.076495014152346
332,8,1336941911,6407,4194304,8,5.615787607754468
332,4,1343813193,5728,4194304,4,7.620231407650602
332,4,1342094796,6483,4194304,4,4.753518684034513
332,4,1335398505,110208,4194304,4,6.6860178875933025
332,4,1340805474,5452,4194304,4,4.550344645181866
332,7,1334706489,110752,4194304,7,6.488126427981346
332,9,1335097235,109808,4194304,9,6.210936839169687
332,4,1335109490,7354,4259840,4,4.177854589527521
332,5,1333756130,77738,1677721600,5,6.071672674116638
332,7,1334703014,347088,4194304,7,6.402331084720808
332,3,1333460452,4720,4194304,3,7.356620208478882
332,4,1342351835,6323,4194304,4,4.599564834431924
332,4,1329409810,6100,4194304,4,4.839693641512246
332,7,1334699403,347088,4194304,7,6.402427583414822
332,4,1343373741,5528,4194304,4,7.8077559042870615
332,5,1333985321,77738,1677721600,5,5.859929130857862
332,4,1332842084,7227,4259840,4,4.042011375352979
332,7,1332222617,4928,4194304,7,7.49192341836795
332,4,1335210826,7014,4259840,4,4.208643531804775
332,5,1335163225,5168,4194304,5,6.66787670056148
332,4,1335469004,7002,4259840,4,4.169934247751183
332,4,1319571264,789536,4259840,4,5.040146298950294
332,8,1342332032,5248,4194304,8,4.605392924870138
332,4,1300731694,5572,4194304,4,4.404240619978767
332,4,1344673277,5776,4194304,4,7.421055264504397
332,8,1342197687,5264,4194304,8,4.6070121590149276
332,4,1343849227,5728,4194304,4,7.620392809773373
332,3,1303612651,55440,4194304,3,6.551676792733425
332,4,0,5364,4194304,4,4.597915991950835
332,4,1332576541,76217,4259840,4,4.279065656283164
332,4,1337382184,92126,4194304,4,7.571176799894626
332,8,1342341479,5248,4194304,8,4.60397465465961
332,4,1332675903,76137,4259840,4,4.277897888681083
332,4,1342207595,6355,4194304,4,4.668039537154618
332,4,1335031099,5363,4259840,4,4.104443445331583
332,5,1333985584,77738,1677721600,5,6.082316749940861
332,4,1344755412,5952,4194304,4,7.399543147360608
332,8,1334774892,109696,4194304,8,6.314663944004012
332,4,1326871294,5668,4194304,4,4.531759337489208
332,4,1335109490,7354,4259840,4,4.173736259036503
332,4,1319571264,787520,4259840,4,5.966237625964039
332,4,1332675903,76137,4259840,4,4.283120131454835
332,4,1331754463,92382,4194304,4,4.039534840002613
332,4,1335379208,6976,4259840,4,4.185833665102326
332,3,1407286908,217970,4194304,3,6.28939901468666
332,5,1343925362,11274,4194304,5,7.276291496327984
332,3,1300023900,37139,4194304,3,5.772323917704723
332,7,1334674220,347088,4194304,7,6.40250232240189
332,4,1343718681,5592,4194304,4,7.730657407028749
332,5,1333758254,77738,1677721600,5,5.861926547325252
332,4,1326871294,5244,4194304,4,4.63064110503201
332,4,1331321630,4564,4194304,4,3.70526673005941
332,4,1335469248,110256,4194304,4,6.686566364531311
332,4,1332576541,76217,4259840,4,4.282899551244789
332,4,1335210826,7014,4259840,4,4.202306554082886
332,5,1333758254,77738,1677721600,5,6.0784456359689045
332,3,1385531179,4096,4194304,3,5.779941650030556
332,4,1333397172,6137,4259840,4,4.618378596497241
332,6,1209741008,427070,65536,6,7.873727556767614
332,6,1336267466,5472,4194304,6,5.812113196893784
332,4,1344425924,5568,4194304,4,7.646936758250158
332,6,1336273346,5472,4194304,6,5.811632063758182
332,7,1338181262,6000,4194304,7,6.297634756576363
332,4,1333485320,6165,4259840,4,4.620130847308085
332,4,1343502777,5416,4194304,4,7.652748005762693
332,5,1331491250,4748,4194304,5,4.1626352436482446
332,5,1334933583,78682,1694498816,5,6.12580763312961
332,10,1333240835,5120,4194304,10,7.032698705200852
332,9,1335032655,109808,4194304,9,6.2108710496979755
332,4,1304494798,55149,4194304,4,5.756667522075146
332,8,1336941911,6407,4194304,8,5.616559699224923
332,4,1319571264,789756,4259840,4,5.040162070777134
332,6,1213886148,427582,65536,6,7.8711958048876856
332,4,1302935608,5432,4194304,4,4.594474665184807
332,4,1344581633,5680,4194304,4,7.404116431732409
332,4,1300999631,123874,4194304,4,7.762779483376855
332,4,1333707682,5619,4259840,4,3.9233589709250283
332,9,1199997096,8192,4194304,9,2.144699600353933
332,4,0,4268,4194304,4,7.425429318214851
332,5,1333757781,77738,1677721600,5,5.857199693240986
332,9,1295970970,66671,4194304,9,7.1351725867606355
332,3,1333506248,4720,4194304,3,7.336572257568483
332,7,1332280211,4928,4194304,7,7.494203866347601
332,4,1333809269,5613,4259840,4,3.9229693548158338
332,4,1343592957,5464,4194304,4,7.727561347609273
332,4,1336033167,6708,4259840,4,4.868227343750043
332,4,1333528845,6103,4259840,4,4.619595257832378
332,6,1336076455,5584,4194304,6,5.592397544071314
332,4,1343978785,5584,4194304,4,7.621191039575681
332,9,1335070837,109808,4194304,9,6.210816447665196
332,4,1331544044,4780,4194304,4,4.163755049821333
332,4,1334365351,111632,4194304,4,6.7434003541786325
332,4,1345667762,6992,4194304,4,7.54598521153184
332,4,1332675903,76137,4259840,4,4.283018557898743
332,4,1344407918,5568,4194304,4,7.646846572469713
332,5,1333758254,77738,1677721600,5,6.078510941773716
332,4,1319571264,787940,4259840,4,5.979583900536138
332,9,1335088879,109808,4194304,9,6.210819825379184
332,5,1333985852,77738,1677721600,5,6.07190202596769
332,6,1346923726,4912,4194304,6,5.314245047770928
332,4,1326871294,5404,4194304,4,4.51078051238358
332,4,1343908395,5616,4194304,4,7.621447375573421
332,4,1319571264,789536,4259840,4,5.039944945336608
332,4,1335560458,110272,4194304,4,6.686045045833378
332,4,1344152329,5584,4194304,4,7.634871683946445
332,4,1319571264,789708,4259840,4,5.040665298942068
332,4,1332576541,76217,4259840,4,4.2758171393334585
332,4,1343160515,5560,4194304,4,7.639522135263381
332,6,1331110910,4774,4194304,6,4.00544325557023
332,8,1342274540,5248,4194304,8,4.605396137144485
332,4,1336033167,6708,4259840,4,4.868483482642419
332,3,1333545841,4720,4194304,3,7.330374895732234
332,4,0,5240,4194304,4,4.597169345876117
332,9,1297596187,112794,4194304,9,7.345969774451783
332,4,1305462840,7644,4194304,4,4.435295954020718
332,4,1334914772,5536,4259840,4,4.101772697591887
332,4,1342295985,6339,4194304,4,4.60083729256354
332,9,1335063667,109808,4194304,9,6.213877547791581
332,7,1338090009,6000,4194304,7,6.301924696681692
332,9,1305524318,4096,4194304,9,5.977195629577983
332,4,1344542973,5648,4194304,4,7.4338674984125745
332,4,1335428465,110256,4194304,4,6.686318739009982
332,4,1336033167,6708,4259840,4,4.866897117647609
332,4,1334989131,5357,4259840,4,4.105293985271553
332,8,1336941911,6407,4194304,8,5.618637667859065
332,4,1343718681,5592,4194304,4,7.730780018140211
332,4,1333528845,6103,4259840,4,4.619671521586654
332,4,1332842084,7227,4259840,4,4.041817302407061
332,5,1333985584,77738,1677721600,5,6.082367456158462
332,4,1342527051,6292,4194304,4,4.57175753794176
332,6,1212821566,427070,65536,6,7.873387498488867
332,4,1300999631,123874,4194304,4,7.75619331056618
332,9,1334953454,109808,4194304,9,6.210557961709451
332,8,1334883666,109760,4194304,8,6.31175378333826
332,4,1319571264,789628,4259840,4,5.039870921755026
332,8,1334883674,109760,4194304,8,6.313744591332888
332,4,1344193048,5600,4194304,4,7.6344504141298115
332,4,1344518840,5600,4194304,4,7.429053812855974
332,6,1208452998,428606,65536,6,7.8689747176620894
332,5,1333761802,77738,1677721600,5,6.076134892369423
332,4,1344502417,5584,4194304,4,7.476942339932791
332,8,1334825290,109696,4194304,8,6.312601926556343
332,4,1335596537,110272,4194304,4,6.690717363318807
332,6,1213886148,427582,65536,6,7.871194038707083
332,4,1334652129,5299,4259840,4,4.088583344788152
332,3,1384501587,986426,4194304,3,7.449441697391359
332,4,1344673277,5776,4194304,4,7.420971852267773
332,6,1213897396,426558,65536,6,7.87378035955169
332,7,1332787230,4704,4194304,7,7.410838553031031
332,4,1342681101,5551,4194304,4,4.56971907857354
332,4,1305597539,127207,4194304,4,7.113006935029558
332,4,1345667762,6992,4194304,4,7.546807809488765
332,4,1331408674,4637,4194304,4,4.164700252422305
332,9,1335078028,109808,4194304,9,6.210956556044859
332,4,1334914772,5536,4259840,4,4.1067018175564405
332,5,1332612011,4128,4194304,5,7.205273285619704
332,4,1335109490,7354,4259840,4,4.180824254768254
332,8,708992537,414516,4194304,8,6.822371848645391
332,4,1344152329,5584,4194304,4,7.633629970992146
332,5,572662306,45003,4194304,5,3.4755148269114624
332,5,1333755894,77738,1677721600,5,5.857197269242754
332,9,1305524318,4096,4194304,9,5.976272156185633
332,4,1333049654,6519,4259840,4,4.6207551767889194
332,4,1344542973,5648,4194304,4,7.4340810760227765
332,3,1330735666,102680,4194304,3,7.664926803852331
332,5,1333755659,77738,1677721600,5,6.082310840521613
332,4,1343978785,5584,4194304,4,7.620935454826096
332,4,1331754463,92382,4194304,4,4.0409749349377595
332,4,1335379208,6976,4259840,4,4.189344208957834
332,4,1332675903,76137,4259840,4,4.282162180724681
332,4,1331800726,87064,4194304,4,4.0095362383824895
332,4,1394401001,40206,4194304,4,5.428232847532772
332,4,1343849227,5728,4194304,4,7.620008302006513
332,4,1343908395,5616,4194304,4,7.6197050073200705
332,4,1344673277,5776,4194304,4,7.420201187736961
332,3,1300023900,37139,4194304,3,5.823281239493178
332,4,1344630696,5776,4194304,4,7.421359597701231
332,4,1335817430,9296,4194304,4,6.675327324633878
332,8,1332927005,4640,4194304,8,6.708535767626875
332,3,1310996079,1208896,4194304,3,1.381178649047443
332,4,1342615498,6260,4194304,4,4.570111224650585
332,4,1335608472,6523,4259840,4,4.167877154463607
332,9,1335002412,109808,4194304,9,6.213409669677772
332,8,1342162874,5360,4194304,8,5.16183397387552
332,4,1340867069,5391,4194304,4,4.546784829886034
332,4,1332535995,76217,4259840,4,4.252994062868907
332,5,1333759896,77738,1677721600,5,6.079298765947456
332,4,1331321630,4564,4194304,4,3.7055679797552203
332,4,1300731694,5276,4194304,4,4.4043805811286685
332,9,1334984492,109808,4194304,9,6.213395736970357
332,4,1331844927,87166,4194304,4,4.007253945045061
332,4,1343210481,5560,4194304,4,7.639028467395834
332,4,1344755412,5952,4194304,4,7.3993784404787295
332,6,1213800977,427582,65536,6,7.8698168965398745
332,6,1213801317,427070,65536,6,7.872275336921017
332,5,1340776340,14669,4194304,5,7.255645337765769
332,4,1333619166,5927,4259840,4,4.613314648136173
332,4,1335342692,7018,4259840,4,4.209257643831634
332,4,1326871294,5284,4194304,4,4.531709114170936
332,4,1331844927,87166,4194304,4,4.010070335971349
332,4,1334989131,5357,4259840,4,4.101372834713597
332,3,1333526429,4720,4194304,3,7.330518694328077
332,4,1319571264,789692,4259840,4,5.0394008291743315
332,4,1302935608,5068,4194304,4,4.596127415039117
332,4,1331893517,82832,4259840,4,4.091613240508787
332,6,1212821566,427070,65536,6,7.873389744594519
332,6,1336289064,5472,4194304,6,5.811981682089661
332,4,1333049654,6519,4259840,4,4.6183837343578595
332,3,1351107787,13401,4194304,3,7.987700887475476
332,4,1335031099,5363,4259840,4,4.103198367475648
332,4,1335442860,110256,4194304,4,6.688728531419773
332,4,1344714209,5968,4194304,4,7.400798360862637
332,8,1342278169,5248,4194304,8,4.605387916913617
332,6,1336195434,5584,4194304,6,5.8190127927948225
332,5,1333758724,77738,1677721600,5,5.862223360627849
332,4,1343718681,5592,4194304,4,7.730972208027706
332,8,1334836879,109696,4194304,8,6.314060787457782
332,7,1335978107,5536,4194304,7,6.346034700647839
332,9,1334947227,109808,4194304,9,6.211092238417582
332,4,1332087689,83269,4259840,4,4.306242018198189
332,4,1333436105,6145,4259840,4,4.613291407769929
332,6,1339791514,98338,4194304,6,6.700269265093488
332,7,1334695803,347088,4194304,7,6.402156412797186
332,5,1333755659,77738,1677721600,5,6.082318697182256
332,4,1297997552,192432,4194304,4,6.944315806152469
332,4,1334258817,5549,4259840,4,4.462644055160283
332,4,1342594396,6292,4194304,4,4.57103433156138
332,4,1342295985,6339,4194304,4,4.600633719786975
332,9,1335135706,109808,4194304,9,6.21096458611295
332,4,1343502777,5416,4194304,4,7.6524375241892475
332,6,1213800635,427070,65536,6,7.874694439376945
332,4,1335109490,7354,4259840,4,4.180787739782609
332,4,1331931721,83039,4259840,4,4.3016972788231325
332,4,0,5352,4194304,4,4.1886229096368375
332,4,1304411205,133022,4194304,4,7.097873119066363
