Machine,NumberOfSections,TimeDateStamp,AddressOfEntryPoint,ImageBase,NumberOfSectionNames,Entropy,MD5,SHA256,Label
332,4,1319571264,787604,4259840,4,5.965622867244036,0edc696123de580f91c6fbb32a8f3dec,c70d36947a92570369999abd47b749f63c3f3dc5ad6c8f5e37ebce7e3cf560be,1
332,4,1304906909,26205,4194304,4,5.768768954350667,b604c8d56048e6f049923625fbd045ed,c70f13cec3e5c99475882f1d9961ae5e0847e68e0ff2d6297bd572def313f781,1
332,5,1151466315,18816,4194304,5,4.697297064301679,5b6fdcbd07791b5c8a9f8accaf0170e0,c719212f3774295ff37be1491a44a7c3923ebc8c6b43deb0e82d78bf60cdb030,1
332,4,1319571264,787448,4259840,4,5.965565599251005,56af99167cbdca3e4fb9bac189e66ce5,c71e90e718d0375529182f9f5e178a815b06ddb2ad1261dc273840446facd634,1
332,4,1335109490,7354,4259840,4,4.179559303976428,88689d45ef342a5e6c7ddb4aac9eb3fd,c7230cc746f3dfcd4ab5d3dbb2a0beba7998eed1bdb1eca9e771bd020f8cfb11,1
332,3,1383911526,4096,4194304,3,6.451425976567879,16f6f9f26496069fe211bdc703ec06d7,c72860dfe38d3a94bd7c16fdda00fb3d2657ffd7faaa36be6f033dbe9ccaa284,1
332,4,1305462840,7504,4194304,4,4.369027843582002,5cf308fab7c453265d7e252c5078e7f7,c72b709e337021e5b445237e6db0fde5ca9c26e3e81c246984b5c3f962e5d79e,1
332,4,1343676558,5528,4194304,4,7.729910533544297,ed51ae5503eed2e9ce0936458467b208,c72fb17841bc00173f9e5b9dd1ef67dac35d2f6bf3a17bad74f8705f69432312,1
332,4,1332535995,76217,4259840,4,4.28329801428224,0293d8c6ec55d10a6e2c01ac13ecc7d5,c731181fa2726f81180121f111761d4395957873299b08f662fb97bc3201566e,1
332,3,1311755355,14964,4194304,3,6.749962257352281,5aa59865848c750167f3bad72327baa3,c7313cb45a33203de7248e30fe2fbb131b3220a6c483f0f2d3b2bcdecc8f9a97,1
332,5,1332582006,4128,4194304,5,7.208399760004782,59267511b8818fe5de729111595e929b,c73477a9fec5657d96688c6f39763e2eb42951264f87a87d23e41c04336c1454,1
332,5,1332453010,4320,4194304,5,7.438259811569827,0fe2ec52830dda0e90ed1fea282bcfbc,c744898d9b35733482d73d0a554b74ee0708012d4f86d32881dd474a29e7180f,1
332,4,1344608860,5744,4194304,4,7.419702676217675,f14e9fd71817c4bcc8de84541709b069,c7482e8af86238a94b4841a2a75a0b497918d3ce2607ac24ea9468f364855d43,1
332,5,1332329116,4928,4194304,5,7.557310230247969,97c9cb7c6e40a2027c02946741f0c5c1,c74bf8845625946a9710bc9a089e9e6f4b9b17d2fad434c3538ea7357829a806,1
332,4,1333707682,5619,4259840,4,3.918277176055563,d714da55e5ca4cda4d8ef75d33b10717,c759eaf34bdd09bd9c2660bcf0a7662f7030d1cc910b1e9cf2ae4ffb1c72950c,1
332,4,1342615498,6260,4194304,4,4.57063422443889,82be5e71fd4d95a18cdeef9dc75860c7,c75cc4e588047a1e6ebb491ffa9f6f6a4245f116b663e94b341c517b0c6a02ca,1
332,5,1331491161,4781,4194304,5,4.164501269044048,96e6c48350edb983789082c72025492a,c75d9aba432750b85ea9a4e8d4213c34f17869b1e982d2135bae9f5a562f5278,1
332,4,1342186658,6323,4194304,4,4.667067845171703,eb6ac7389deffd167028d1dfadd24291,c7635d6e6c7b3554cc58338c8a8c6a86741b9dffd8164ab94d8d0d587d3ab6be,1
332,4,1334047495,114080,4194304,4,6.732091161945341,27338c9b73674723904ca5e5c53fa710,c7649865be3900b41bdac1ec7efd5d32f316307e1610ac9143af27397a49f12a,1
332,8,1342192787,5264,4194304,8,4.606559256030521,f3bfb113a6d86a5b12baaec45119d46f,c7681a71a15dd42eb0cfa8f6b272f9b06c55b9ab0794d14b021c8c8ce3faf1f4,1
332,5,1335276040,5152,4194304,5,6.675219652495863,e3b5ba316590825c923231655948fb15,c76c909035ca5f00cf805fff07162ebfeb5e3451391d88f20712bd89ed57e0e9,1
332,4,1344673277,5776,4194304,4,7.420415353105366,68bf156dae06301d9dac36d23412c5fe,c76e283a8a749f33447c74b65f32a241b5f63fe7e74b4d978c0f3f8dce4ec657,1
332,8,1334880038,109760,4194304,8,6.314376508681106,58e4ecf016c56e9abb5481d6f534becc,c7828cf42fb11ab7863bd05867098014c6ac713512735ca9996cdf1fff9aa463,1
332,5,1335786759,6517,4259840,5,4.845378666793797,4fc48eca0cf7dcaea3a4b0fc653aa3b8,c78318690f00e24cc3702a471afd1dc72efccb7625449f132a2a6c455c88a224,1
332,4,1334989131,5357,4259840,4,4.104043075396578,6a9772bc8f3d64775bbd49bca49f4f4c,c7833745f1a440ba5799ad1a5eb14f9f63f25d1c80e0a14c058a6793fa7a2872,1
332,4,1334989131,5357,4259840,4,4.104143135386669,1cb6894d9245537a729be4f30cfeebad,c78f86229b70e4c1fc34c9a286271bdca83bd9626d736287de09ca1f37ef4c4a,1
332,3,1303612651,55440,4194304,3,6.4798784361166994,85fddcab0c8df5c000bd237b777baa40,c79547f2c0aec9405510845f0de0fbd2e1a5db72e6dcd12ce57f4aa96863d021,1
332,5,1417604318,11206,4194304,5,5.7483576880758,2201040fb068f2786bb47d21d4330bf2,c79cb4ad0d2679a13625113cb024320ba61edc2f44f32dfce566d90f069256c9,1
332,9,1335104427,109808,4194304,9,6.210953183410389,6390ca4ed1390369e733620d196dbe41,c7a73e130d1518bf1ef4f51023e930630196077c9ba8e155a7a18362f476328c,1
332,6,1209742090,427070,65536,6,7.872943164239767,aa4dd57cd1525badf0bad82dbe1552ef,c7ab4c6a853edb3cfa08c34a20d6594da5b9b6cd208486e606337479781a74dc,1
332,4,1335109490,7354,4259840,4,4.177062194424868,db44d85fd7a33ff92f19b4a2b5a243e1,c7bb46186331797b20c49aa8c57fe6f0ae13ce765c3d2387e62609fb0c1a3971,1
332,6,1336197668,5584,4194304,6,5.818989224979165,ebd6a26b5ada6aca1da7598784eee42f,c7c302e86e82b516a01e04d2346b9b4dba9daa52c17b4d56c2c515d4126c5fc2,1
332,7,1307627187,62208,4194304,7,5.759051994147411,496da26ad5b0ecdac8ad94528f72bb33,c7c760d9a1653b1826831bedb6fdb3951b856f7e4361f85f5be829ad8f09e0f6,1
332,5,1331702707,4544,4194304,5,7.471341607470669,3dc8d943441f37cb82534d4641cfa775,c7cb5185e436ce27b6edbb283b57c9835156efa5289ea068b30818a4958df0ec,1
332,4,1306936757,146149,4194304,4,7.693478499388822,065c59c51eedfb78b7507357a703a5e7,c7cf457948433200b6980243c6e12179671a167c31d549d21ef9778b0464614e,1
332,4,1333436105,6145,4259840,4,4.618674702703896,a3a78e1b4af4d43b66ce584724e8326c,c7da43c3bc3adc036042f4a0fcef3f3cdd33e7ccef2a035e5a9252a8c8301833,1
332,4,1343811892,20799,4194304,4,7.190678003773767,433542d23cd2904b1465d9c171555951,c7dac9c15c668b2d517c67a27f5ed96b00fa3fc5da705d99323ac34b0a7b7125,1
332,5,1333759195,77738,1677721600,5,6.076536987251924,652476a53eff301228eba1234e9e9d17,c7ddc13c0724b80aaecc85350a957d7f00e6eb45529051826b98c4891d67a331,1
332,5,1204198420,45504,1677721600,5,6.51387691922382,3f9502b7701b78c2757663be790e802b,c7e115563a174f6864088574b3f8b07cec80f5934ed9700584f078da0a67fa16,1
332,4,1341834331,6323,4194304,4,4.692485562846212,23523f4cce00f4884e97df02d09d96d8,c7ea3b2dbb24fe0e79ce3c0da9c46a432ae81d319ed4054136c2eaee369c9ec7,1
332,8,1342159329,5360,4194304,8,5.164430153306917,57b02f248150873e848a243929befd30,c7ea68aa8877f6b7498466392214c017d994e3f53d9a08d1d4d2cd982f51ac15,1
332,4,1342527051,6292,4194304,4,4.570404242948747,23d50a23b4533184c82a23d3a486334b,c7f8b436e8b73dda9d0cb893fe88dcad644881b2db7abefa73fcb16b1c3173af,1
332,8,1342183225,5360,4194304,8,5.16567438765188,e2af61588705ff2125ff3f8cd6ae5781,c8049117ff5c5e1875a736324ff529ebe02e2155f0ee02ef104aec5f55f1e7c4,1
332,4,1326871294,5212,4194304,4,4.630968340744671,03566618af69484d1a5b08105a1295f2,c808911bbabe9032d25319cbb093dadd67e5d1b81128c55099b437baf12aa0a9,1
332,4,1333570409,5873,4259840,4,4.608818304140137,6d4637ba2f25a3f771c7e0e971b53974,c80aa0299618e88bf0700a94fda41f0e7199833c83a4aee52970a24cb43f746d,1
332,4,1343811892,20799,4194304,4,7.190691256117727,2fae9f88bcfb3137cdaed9519235183e,c81acd25ef039f8db24125d2418d117d32094f48e3acfcd8a5429840c4b34c39,1
332,4,1334144434,111456,4194304,4,6.747702011614999,63ffb884e5a47ebe4cae59defdfa8a9c,c82f1ec60b106ff690748f3b3e9eb1475bb856cbf7ee96f2db72aa402b9209cb,1
332,9,1333431629,4720,4194304,9,7.338435721662621,ef452cf642b4a3b8091ac9c90b2af9c7,c83a109eef4a600b7de5e964710c2c16aa84ae904008a226d5a2813d0e91bb2d,1
332,5,1335808610,6533,4259840,5,4.833758495836404,c36dfdf5c5eb022aafb397d3cd1f6594,c83d344edd6492529d7532e866ca8e01a19ee91994fbba4b843f4fb4284f2b8d,1
332,4,1307802254,192879,4194304,4,6.948799389675592,af978b3b31e4470b9b2ba7edde4ece3d,c842da86b1876539fcd46c23ce2f1f1a4c7605715b9ce7c664618f8f4665ddc4,1
332,4,1334823586,5544,4259840,4,4.107309970473699,2eda2ef2e0af02bff95f8eae420ae605,c84369582b65286fd6ce1207c8a67cab57f3c867caf59c323c3d903732e45f1c,1
332,5,1333757781,77738,1677721600,5,6.079154431655529,a038a1a5ab72921ffec7d7eb431e69cd,c8439f85e09234352e8ab33a4960246c05d95c7b5226d0c27bf8b0f351b2e042,1
332,5,1332757238,4128,4194304,5,7.531764342553386,0d5d556e7b0f7651fe1e425a10cb708d,c84e36de7c7564a2d3f6f13a41fa93d259aee318c2658d4f361a15700a23174d,1
332,5,1346745623,4992,4194304,5,6.148860330687191,d44a87e6901cb2ad5b149cf38e7711f6,c84e47afd9a4124456c62824083627df656a193da3400aa1798c3395f74512f4,1
332,4,1334914772,5536,4259840,4,4.10800708640981,305fc1e995d02ec75ba1ca7ff6c5612e,c8606262392b6c982329a5291b05841c7771b229d3c44f90ff64c91640bc768b,1
332,5,1333756130,77738,1677721600,5,6.071699677454332,86555daaa0226411b06165f87cd354ac,c8609f38d0cd2059235d1cc395e653207bf6556aa7f3a54855feab137dc5f40f,1
332,6,1334364615,282192,4194304,6,7.376915176427865,69b55663e487780d5d713959b6421fec,c864ef3b5ff47b86c8b0d019313b846d3f43bca471f1208ede347428fbf7eb11,1
332,4,1304411205,133022,4194304,4,7.749575339660454,2ff878368848a59a2a4600db8c16fc59,c87038cf07a7fb0663f7608598d51bab342bfe0f0ade7f51b042c9594dcb3f36,1
332,8,1342138979,5360,4194304,8,5.164555179758594,3f13a102bad0a0144a65f74d945e27bb,c8720158d1514b6d20b7e903249da3b8881ab4f4b0c35fcad391f62c6bd64130,1
332,3,1385378760,4096,4194304,3,5.777220164122065,0f7bb32006babd7a85c7b38f372b7403,c8826c77a5ef0a2d613000a8a3e8f86cd887294cf02fb35c2f994c29cefed47c,1
332,4,1332576541,76217,4259840,4,4.283054092107065,a21ee4b99681d8bc0fb2abe448bf4a6d,c8835abf210e0dade6bb4b4bcfcaa488ba56092a1da2430275d4b122c28b72b8,1
332,9,1335090039,109808,4194304,9,6.210870998611071,2729c4cd1da2b8385f46cb48b61c898a,c88ba55a19d7b3507a092c7d71147ce3e28650c5ef4b986748c716fe239b5124,1
332,8,1334815210,109696,4194304,8,6.312425303694942,01f03e4b233da8d982f921b6446eb4d2,c88d3c776efb0d7647f8a764c41797868a3930fb1b609cf916289799379bc213,1
332,4,1335836740,9296,4194304,4,6.6752051129021055,380b12925befbcf8e8730f946b8ebf1f,c89c6ee4805d75db73d705c4b2ed94b7fc8495ae7dc0b02bb092ffd72a140f39,1
332,4,1335210826,7014,4259840,4,4.201856915127623,04d1c04e97e250170a83843f7b022ae4,c8a381321eb94a06850529e67cfcceac4c094a91188b3e2eec59db771bdae32a,1
332,4,1383660538,5941,4194304,4,5.218772068220362,3800b9ad7e6cfd036599f41ba7fc7d81,c8b6e5de7dd816cb120978074d4b8a8b368c9dac94557ab29671eaaea2b639c0,1
332,4,1343210481,5560,4194304,4,7.638985397051156,83d62b6709f06a16012f762f4adbea07,c8c6cad7fe68fd647035e5bbd8fb47b02c51c55a914f2ea0fc03709b11a720b2,1
332,8,1342347673,5248,4194304,8,4.605400012981669,8a2866581ac7d4ea93496c4fb146e53d,c8cb803fee4c8b7f95f26943c015878ff9a7af34e7cc84d55761299ce85f09ac,1
332,5,1333985321,77738,1677721600,5,6.076438356828757,43e33d57a800a4195d01fce29031589f,c8cc17a532a8c6f3f129c2d01c9a9dcf803c9fd3a2d75b350e1b8e3773345aee,1
332,4,1343849227,5728,4194304,4,7.619415854027006,1e03ba3f82165ef7c88c647a98b5dde8,c8cdf0cc3fc67e50c6d1bb4cce122e8eb461b5d399a48d744193254cff85cf88,1
332,5,1164501963,24380,4194304,5,3.856649489366196,c6a2f5c5aed8ad7927440fe4b0cd813d,c8d933ce95da949a001d0e610bc16fe7238df310bf209bbd93a5b175e2bb7020,1
332,4,1343718681,5592,4194304,4,7.731138368837555,eb02bfc86097e12ace51a265e0bf6462,c8e09473ed1eed808dc9efa9f00ee29ebf349447b16d00c351316c072facb64a,1
332,4,1331754463,92382,4194304,4,4.035888755146229,272362d91b8fb8ac2e564fd2709fee62,c8e8c39d80ac469a23c019063b751d60975d58f9d23350e476bc079e2f24beb2,1
332,4,1341255872,6504,4194304,4,4.455977483778447,20af31bb07eddcf3be064b885067c487,c8fe208c6918a58b9a5b0d44175383d36ee8289b804083217a77ab621e1c072b,1
332,4,1332576541,76217,4259840,4,4.284299058962365,184e350efe8eab81a3f160bf1f7abba8,c8ff99402008fc13b3a7ec911daa2dfc6f5c30b1741bab6c5e268daa16b1a4d0,1
332,4,1343935512,5616,4194304,4,7.620280976644867,1cab8e4dd8cb70ed514eabb2b7ec8f6d,c9406390c50da237037882fbde62482c4eb92f17764a21ccda41cc0ee9382e80,1
332,4,1319571264,789544,4259840,4,5.0409836146012985,1be20c576bd047d830ed405a4e274e8a,c960a1bb68c354937178885a4fc451a53480a30c919bc4126c2acdc97fa22897,1
332,4,1344581633,5680,4194304,4,7.405330590649989,4a5e5943172914599444586a638754f2,c96199dace1e49b93e02d1ae40de2728a82d4d4d87026e17d0e737639cd1b8a9,1
332,4,1336033167,6708,4259840,4,4.869336977835921,e0565acd5f73d04235b5ec3e9a654c78,c97f66b0d7bf7d054a36804307552ae3c9d1b3d5a576bd8bc00e53645a81a475,1
332,8,1342350014,5248,4194304,8,4.6041021372382005,a8442a759cc1b359971dae585ce3b9de,c988467c4bfe4854c2ba4a42792516d1eb602b67a71a92098545b3574004d3c3,1
332,7,1337978368,6000,4194304,7,6.29724890612931,b8228c31aa8651b4b16e5231828eddd6,c989f3f4d7bb69fd493a1690e238715c82e360c5760675028f429f7c746ac96e,1
332,6,1307674046,4096,4194304,6,6.243240293892924,767aaa04617ae6f7d17e148906eec09c,c998510eca4ca4509f19720a991726f56989ca4ebb69871809d0fa10f8c44bc5,1
332,4,1343629823,5464,4194304,4,7.726367004370736,b89ee30aba7389aba3ea27b7a3e0f433,c9a3d0ba59e9e61c0446bad11ff8337c8888023deb4f9e1c4fb10e603fae3019,1
332,4,0,4288,4194304,4,7.42293383258418,b348583079dae874ffe7a17623f7efb4,c9ad4c3389d1f6c211d5a7611377b657d8711e17cf6edc1b1c1bd8008f947b49,1
332,5,1335265312,5152,4194304,5,6.672730612237902,828c9a2cff455f8b87e1676ebe89a0f9,c9bd169c2992312a38b9a766232ac8bee5059998d087e5455c1dda6b2a809c3d,1
332,9,1297596187,112794,4194304,9,7.359991071663465,0c76229c85657662b0ceeadceef98953,c9ceaa613dbc79261ca13e0d60ab16e1dff66ab9d4bbd3fdb67880a3507ca90e,1
332,4,1342552538,6260,4194304,4,4.569380058845471,c18dfefb09b5d446075be8ef31a0409d,c9f378d99c93e24b9ca688257eb967c4875b2d84430cb192a29754edaf55c15a,1
332,4,1344714209,5968,4194304,4,7.400323265661752,3282a2d2903def7649e5eeb458270a2e,c9f62a9028a198bfd5547ed75697dbf87a6e7c6e54edbd7ebc1bb4b9fef23cc3,1
332,5,1332862814,4640,4194304,5,7.219747296053052,da862341723129171eb99b52b14de4a1,c9f9cbddc27b0e7fa8dc235d8babeb4a1aa28d8755b0d6e492955a68bf1bc807,1
332,6,1209741729,427070,65536,6,7.873473168446937,bf69cc9905b9e5589f29e27436df16f8,c9fed0decbcfcac72d9d38e64f707eb38c1df9723b428c46afe54c1bebbcda53,1
332,4,1341907127,6394,4194304,4,4.759975526277056,16929bd159be20bc36ee992169f86d04,ca01c8ccdaf44916254c450379e315a0a7ad55c70346c68ba9139016dd08bde2,1
332,4,1319571264,789692,4259840,4,5.039454456978057,93eb66900011521b0d2f0f7f2b82a3f7,ca0885380e3199c34b13da59f1fcde2564bf180994c7c34aa25d4c937bc883c2,1
332,5,1333760698,77738,1677721600,5,6.078386047217487,721d700a8298ec6cf832aa0f6989557b,ca13d8db524eebbe3d1a54dc2fa231c4714c8f7537c76b7668cddbbcf3df905f,1
332,5,1333985852,77738,1677721600,5,5.849916653657868,eb08f5d78d5464b10503287bfd39297f,ca186bcdde56ff58b481c8c0bbf5534b662efbd1cbf71bdeac73b1b93f1f6708,1
332,4,1335291770,7012,4259840,4,4.214727415882198,ec4f07acba318c0377df8b7d67f53acb,ca188c6bf455b7a4d3399c45ae96633227b92e6c0f0c0304a463b15035dd5bd0,1
332,8,1342251654,5248,4194304,8,4.601720657719358,f6fb71e952e4a1d4abcaec7a62d8c7a6,ca189f8dbb8393fb7f98526d75ad00a1fcca49a9e3391f5fe94d614ea8abcc03,1
332,4,1335342692,7018,4259840,4,4.188974529640956,12a58e5904ce5186f970424a25566eb5,ca1cb55875fa5ac88e374062d59cd147dbc9f6bf53196b7c88dc7ea744598222,1
332,4,1332576541,76217,4259840,4,4.275836996416426,52e99e4dae8d1698b06fc50d0a0da6c2,ca259879ebf590bfe210f756da26dd66108fbee30b93bedeaf586703489461d1,1
332,4,1332842084,7227,4259840,4,4.041955823223594,14bedd88a60de620ce4730d0f83c48f1,ca2c6178ae446a6ab42cb4b2ab7929602beed49f0ea6cc0fa7156e3c7872194c,1
332,4,1341495409,6248,4194304,4,4.470672998170482,4a2168c0561f40ab906c0a076af26eec,ca2d9a4f8d4325fdbb47d2cbfe880284aac70b7f79c01108e6652d89346892c2,1
332,5,1333760698,77738,1677721600,5,5.861733876994116,a29fca1bfcb2bbf171fe6c23cf42bd68,ca338a8f88be3d3d82a1dbbea237acfd9de8730b77f51f166434a8f58cceffed,1
332,4,1332576541,76217,4259840,4,4.283371030664641,98f1c72fa4f0ea827393efb58abe5547,ca34b251aba1ae1fc8a55ea9f343137c5102fa45922047ad95d9503fdd1e0424,1
332,5,1332476108,84506,1677721600,5,6.177179784699074,f28822c3008ff4d07aa980dfb8b5049b,ca43c51f611cef5439af82768d2a59e3ee5a108cea46528469c1521002c52d88,1
332,5,1335808610,6533,4259840,5,4.844835062907968,6f55ab3999cecf97b6b0e7d72d30de60,ca44ebd37ac52f82c31fbff0024fdb2612001e1bbe8f44022977d6e86ebe5eb5,1
332,4,1343935512,5616,4194304,4,7.621775136099966,ec3285cf05a48cb45c4b74e4daf853b5,ca4923ce54235eec2974ee1c49c68e3f4226470eb0c1f469644a70f2b459d98b,1
332,9,1334973670,109808,4194304,9,6.213377224738091,e49e9ee88ef475c598e5052515108e2e,ca4f8545c5558f782543ee078f77b4569c1ae5df833fabb652cd81c0b5d37ff2,1
332,5,1333760698,77738,1677721600,5,6.078339768135322,98f2df1834b2773ae29358da2d0a7d99,ca55c345775b1d2ba4d1c481a8438a8c60d7ee4d0327e79e557390b6f02b3361,1
332,4,1308002995,142140,4194304,4,7.708830516825181,808202520d8a40bec8824b52a2efcb3c,ca59c6a48ff072d6e27cedbf2411df7057c6498cea99fe103926322713e1c8c1,1
332,4,1335506518,110256,4194304,4,6.691623878828056,9a0f2b8b1b94a5d33e3eff1ac43a27dc,ca5b4c504a5c07708933c706d8f3cf566bbd00a3e148e833f75a00a56fc5adae,1
332,4,1331321630,4564,4194304,4,3.705441966581079,23a4e3e174d986374591624a23374128,ca65fc458611ca04450b0a78b8c168a01fa71d31728324551e4442bed2d92804,1
332,4,1334374885,111632,4194304,4,6.743904877786824,741fe45f05bc53b975349cb621e998e6,ca6d8793b090f9d3af8a6efbdd275b40bf14279a3eaa599a613c015b65077036,1
332,6,1213801317,427070,65536,6,7.87227746502493,0705a66a82ef3836e7beb45f187d17f7,ca6f15754e5a524debe8598b69d654010a7645a329c140ddd20f1bb748b706da,1
332,4,1335515320,6970,4259840,4,4.172961817466601,09dc9419232c1f6f7d93384ece832806,ca72e890cf125b76241b1c0327c1dedd82a18d301be8fb93f058c0ce28b49c0b,1
332,4,1341347075,6296,4194304,4,4.518243887669467,fc57d96dd8379fd22bde3049e9d3b7c3,ca7792d073bcef58e885853a7b9276502fc246bb2d97b83bab79b315813061ac,1
332,8,1342342871,5248,4194304,8,4.605393606901719,e7e3e18dd5bbc6901444c1d030a42a18,ca7b91abae8b3db112576247950edfacb93781aee161db2e952c4aee2bc6dd3c,1
332,6,1209742467,427070,65536,6,7.87340333953447,b7393e3925272e8e48715aae54bc7900,ca7bc7c352f8bae022a1e5919563d37bea2c8e1647107a4d77a0a67901608505,1
332,5,1333756130,77738,1677721600,5,6.071703478632532,fa15fb043d37dc2656f0a6a28698d63e,ca7e478664477a25736422c06cb1d092f38974c1211d11a4c50c361465d38aa5,1
332,6,1209744942,427582,65536,6,7.870612443887058,8358c37037b00f49dbc09e218c6efd7e,ca849c21c64d64c295fce0886dd620260ef528efeec32bfc904f117783a40027,1
332,9,1295970970,66671,4194304,9,6.742958915659152,b543ca25df0a0b086f9a32a23a6e331e,ca850b43d6da03a5fe3593efbe33afa265ff0009505bd00479906296f74b34d6,1
332,6,1213801317,427070,65536,6,7.872272774977679,3b99d0ee9d53a51165c744d9c1878f83,ca942c8d2954aa1408b998770048a40f5c9b4ed6b991e6416b19e9b95ec50608,1
332,8,1336941911,6407,4194304,8,5.615763045572238,094a43675c2a362a375bdf784c01207a,ca9b39a4e49f907079cb7d5cf0d62a3d1b186ac2d779fa0f3db6e95d2b396f79,1
332,4,1334688361,5338,4259840,4,4.092560883116976,b7112d001cf4ce3b49109cc92162bcae,caa351dab352538411966a9f48181ad84c5dd0bbeb946260aefbfd050e303756,1
332,4,1332576541,76217,4259840,4,4.2834338028314285,5c311c5465ec9af5b57a6ca919019f24,caa490c4d5674a7ed20d80090dfe1a868a4a1423235312956596f67b0eede601,1
332,4,1333809269,5613,4259840,4,3.923461157356672,e76276c313a66f980559cdc8062bd1f3,caa6bb896de41a6a38b01b68707d6ddd600eead500991e49efd3e079d8e08f30,1
332,4,1343414552,5544,4194304,4,7.782826271649801,f62c2c0e3774e5aca90ec79963d35e43,cab64908d5fd1b5f95f6db1842ed06f64546103a5f8ab0ea4a9a6faa1655082c,1
332,6,1213897038,427070,65536,6,7.872931535512375,b332cf0ecd01005a8f6f4d3fe88c126c,caba43893a5d748393a09ef7c0ea802400c576d668a166aca5031a3c4a2ee3fd,1
332,4,1344630696,5776,4194304,4,7.420394362671001,a014523f9390b7cec0ad276c637987cc,cac5624a2120008f30a6a6e808120314085430888e7e21a4a2c81ddaf14ae1ec,1
332,9,1199997096,8192,4194304,9,2.144700044398644,7464cfcdb4f7913182226d1dc9e94b45,cad1681d6c62c2a13e737829a24675351aa82a569261b1b4602c8401397dcdc7,1
332,4,1326871294,5196,4194304,4,4.510281064517759,aade3a4f7095b94334a25b087780b405,cad78299c685a0449bfb21de71a3dac686876609509cc9e28be63a10f446ba5f,1
332,4,1343935512,5616,4194304,4,7.622104575441913,bc83ba8c7fad0c0fc1f4e1851390de32,cadca905427fde39d25f3eaa7e367307997c75be3cdef79350c7d1af88dd7367,1
332,4,1080868914,9441,4194304,4,5.113114578555303,138e42d658d6e23ad0f88708b4b3599a,caee4fd297b7ae74fa2383b507422f8869ae551baf6a4c4a42a3b95ec2b4d584,1
332,4,1333485320,6165,4259840,4,4.620011878894639,c162183d21ca0786411df46cefd1a777,cb05b17bcd933f3d0555d715d2f723b9028daf6f0ef5c60b9d690f85fb4a31d3,1
332,4,1333436105,6145,4259840,4,4.618286924793721,1dd8468c693cf597ef9bcfcd57473053,cb1504bd3666374b12c48953d077d84c1255753920785d669ad88a1ab9be7574,1
332,4,1305462840,7628,4194304,4,4.367764194919031,e63d113f77b27c51cfa01a27909bbc16,cb2ff59709915271262795fc4a6e929446f0aa60cbb4573134fb7fb0f6dc17d9,1
332,4,0,5308,4194304,4,4.277453224431803,03d90719ff889d42398fa7fbf479d76d,cb441028db30d7e4efa99ee23a9491dad53ae38e7197da2b6341773229db4cd0,1
332,9,1299652403,103349,4194304,9,7.323293204597885,f79e528976995c100862d1d858e88c0a,cb46ec3512ebbcf9da1419b9aa0b79806f5646455594fd1a7e1e13d6ca72e83a,1
332,4,1334258817,5549,4259840,4,4.463587093347909,fcece71b1709b330bdac8b08c771addf,cb833dcc2c91c54bc7e9e001f1304beaa89abba550cf619185f5b42f1cb84971,1
332,4,1341269048,4775,4194304,4,5.411444098203664,fdcbd3fb48ffe4cf3314b03284506d1c,cb8621794c9c83eca1939b5d48ef644db2fb1402dea7fc5522f41846062f39c5,1
332,3,1333536030,4720,4194304,3,7.335576801838279,4ef67e53fadbce0befdffb40655d6dcc,cb87fb4c4945e7269496d45931237efc140d3019abc81d3b436d37a7a6418d09,1
332,8,1342026060,5376,4194304,8,5.167490945785235,5a5b8e2d077acc6c92d6344d1855dd71,cb894aacb34833a00fea51f406d7d03c344231c2a85f688ed98144f5f1df6aef,1
332,4,1344630696,5776,4194304,4,7.421098361775339,57fe619ff236144bcbd7c75fb2ed1c04,cb8e7b892544a875ec2c70975edfd66754ef3c3a7598d32c87b827a140006ea1,1
332,5,1333985852,77738,1677721600,5,6.071925654404231,97307e270880e356fe0475bc3bee15dd,cb9043f412c4bb0c615c4462c8f09324666da04d98582489e2e308cef0d47a74,1
332,4,1341321576,6232,4194304,4,4.51633354510125,6bd0f11d19fb570f4ef63a8158590d75,cba49080bdb76791060ac007d5f90dad490b3f0240d326b2882d879391e98435,1
332,5,1333755894,77738,1677721600,5,6.073549994873584,e8c21911ed37df64d08d81cc2f53ef68,cba87832038b9a9753bf3692c0718752f2227c8cf11eb94199e8ec948a7f316a,1
332,4,1341255872,6504,4194304,4,4.455992742008742,11112227b2216d8cbed82c92bb6c7f4c,cbab763d64b6b3254feb208fd5a55029ec1498727c6286cede46c9bc22b3c41a,1
332,6,1212820149,427070,65536,6,7.872017112498989,1abd33f5aefbd1ba6b747e8a6b82c90e,cbb10dbcade890b26879010de5ce3cfdb9497938ac9ad6483f85e92263210ff2,1
332,9,1199997096,8192,4194304,9,2.1446995215207605,749a2be20353d164b761fad9b639237e,cbbc73acd77610f0e8b3cfa3c5dd5d862ea126035c345aa7def233d2495f3163,1
332,8,1334902853,109760,4194304,8,6.311154685776565,aebb2d09c3bf007f7814a5dcc2cc5697,cbcaa5f6c1a45c2c3acd1044d1efe1edd10050e75ccba2b4c45fcbacfab5c07c,1
332,4,1300517907,133118,4194304,4,7.699801135139293,b371033ec3fe418f8e6375bed8f17cc3,cbcd96914342329297ce736f74f9eae0f860143d3b55ea429d3acfe96e1d17da,1
